"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
669, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
670, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
671, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
672, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
673, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
674, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
675, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
676, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
677, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
678, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
679, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
680, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
681, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
682, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
683, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
684, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
685, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
686, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
687, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
688, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
689, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
690, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
691, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
692, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
693, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
694, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
695, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
696, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
697, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
698, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
699, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
700, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
701, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
702, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
703, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
704, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
705, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
706, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
707, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
708, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
709, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
710, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
711, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
712, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
713, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
714, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
715, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
716, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
717, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
718, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
719, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
720, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
