Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "4.16 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "4.16 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "4.16 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "4.16 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "4.16 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
589, 2172.99655501504, 447.132351617735, 3272.93423804147, 3455.57490788612, 2137.10886733514, 1175.98082292859, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 35.8966051725124, 71.4913628179199, 79.0598971696152, 158.371745411888, 35.8966051725124, 71.4913628179199, 0, 0, 79.0598971696152, 0, 35.8965901459887, 0.0000150265236432644, 33.4941476997545, 1.12326803669422, 34.6174157364487, 1.27917440954007, 0, 0, 0, 0, 35.8966051725124, 0, 0, 0, 0, 0, 0, 35.8965901459887, 0, 0, 0, 0, 0, 0, 0.0000150265236432644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2137.10886733514, 0, 0, 0, 0, 0, 0
590, 2195.67504875485, 461.277917056494, 3272.93423804147, 3455.57490788612, 2159.1157716711, 1188.04485469866, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 36.6029773493862, 72.9120689064297, 79.0598971696152, 158.371745411888, 36.6029773493862, 72.9120689064297, 0, 0, 79.0598971696152, 0, 36.602962093781, 0.0000152556051407676, 34.1499207797291, 1.14783839179817, 35.2977591715271, 1.30520292225396, 0, 0, 0, 0, 36.6029773493862, 0, 0, 0, 0, 0, 0, 36.602962093781, 0, 0, 0, 0, 0, 0, 0.0000152556051407676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2159.1157716711, 0, 0, 0, 0, 0, 0
591, 2174.03436103357, 447.778973464568, 3272.93423804147, 3455.57490788612, 2138.06368255412, 1176.53705986942, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 35.9290938508154, 71.5568728084364, 79.0598971696152, 158.371745411888, 35.9290938508154, 71.5568728084364, 0, 0, 79.0598971696152, 0, 35.9290788120815, 0.000015038733846825, 33.5241244247907, 1.12456373640157, 34.6486881611934, 1.2803906508881, 0, 0, 0, 0, 35.9290938508154, 0, 0, 0, 0, 0, 0, 35.9290788120815, 0, 0, 0, 0, 0, 0, 0.000015038733846825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2138.06368255412, 0, 0, 0, 0, 0, 0
592, 2159.45431311223, 438.691475699046, 3272.93423804147, 3455.57490788612, 2123.94683030141, 1168.7753357719, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 35.4794711315972, 70.6524674062613, 79.0598971696152, 158.371745411888, 35.4794711315972, 70.6524674062613, 0, 0, 79.0598971696152, 0, 35.4794562365343, 0.0000148950628892594, 33.1068917628767, 1.1087839972359, 34.2156757601123, 1.26378047642209, 0, 0, 0, 0, 35.4794711315972, 0, 0, 0, 0, 0, 0, 35.4794562365343, 0, 0, 0, 0, 0, 0, 0.0000148950628892594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2123.94683030141, 0, 0, 0, 0, 0, 0
593, 2220.28841437606, 476.644877306394, 3272.93423804147, 3455.57490788612, 2183.02575591072, 1201.12855128776, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 37.3801653435188, 74.4751399080975, 79.0598971696152, 158.371745411888, 37.3801653435188, 74.4751399080975, 0, 0, 79.0598971696152, 0, 37.3801498328129, 0.0000155107059130128, 34.8716944082052, 1.17469566830615, 36.0463900765104, 1.33375975630248, 0, 0, 0, 0, 37.3801653435188, 0, 0, 0, 0, 0, 0, 37.3801498328129, 0, 0, 0, 0, 0, 0, 0.0000155107059130128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2183.02575591072, 0, 0, 0, 0, 0, 0
594, 2569.24716825628, 686.3060151431, 3272.93423804147, 3455.57490788612, 2519.60527305676, 1386.12121544445, 3193.92995436141, 3645.45724967529, 256.523211717052, 0, 279.470117943051, 0, 49.6041206260863, 99.0920452516704, 79.0598971696152, 158.371745411888, 49.6041206260863, 99.0920452516704, 0, 0, 79.0598971696152, 0, 49.604100849499, 0.0000197765872379588, 46.2398973169051, 1.59904869552229, 47.8389460124288, 1.76515483707016, 0, 0, 0, 0, 49.6041206260863, 0, 0, 0, 0, 0, 0, 49.604100849499, 0, 0, 0, 0, 0, 0, 0.0000197765872379588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2519.60527305676, 0, 0, 0, 0, 0, 0
595, 2764.83242317706, 789.449232555733, 3272.93423804147, 3455.57490788612, 2708.1477392608, 1490.20863273163, 3193.92995436141, 3645.45724967529, 449.999693234774, 0, 526.459487175211, 0, 56.697543083728, 113.379639979594, 79.0598971696152, 158.371745411888, 56.697543083728, 113.379639979594, 0, 0, 79.0598971696152, 0, 56.6975207198689, 0.0000223638590644783, 52.8478131865071, 1.84514563558495, 54.6929588220926, 2.00456189777628, 0, 0, 0, 0, 56.697543083728, 0, 0, 0, 0, 0, 0, 56.6975207198689, 0, 0, 0, 0, 0, 0, 0.0000223638590644783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2708.1477392608, 0, 0, 0, 0, 0, 0
596, 2742.57137084757, 775.228288676478, 3272.93423804147, 3455.57490788612, 2686.71504146853, 1478.49893902934, 3193.92995436141, 3645.45724967529, 426.018417909128, 0, 494.09191785891, 0, 55.7848332841813, 111.542008682499, 79.0598971696152, 158.371745411888, 55.7848332841813, 111.542008682499, 0, 0, 79.0598971696152, 0, 55.784811242783, 0.0000220413982681326, 51.9978686305096, 1.81430861452241, 53.8121772450332, 1.97263399774984, 0, 0, 0, 0, 55.7848332841813, 0, 0, 0, 0, 0, 0, 55.784811242783, 0, 0, 0, 0, 0, 0, 0.0000220413982681326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2686.71504146853, 0, 0, 0, 0, 0, 0
597, 2661.11072470869, 723.324928127636, 3272.93423804147, 3455.57490788612, 2608.598241135, 1435.57469372505, 3193.92995436141, 3645.45724967529, 337.819578430518, 0, 379.304832081216, 0, 52.5210521342567, 104.968698990914, 79.0598971696152, 158.371745411888, 52.5210521342567, 104.968698990914, 0, 0, 79.0598971696152, 0, 52.5210312328665, 0.0000209013901936539, 48.9615798995617, 1.7012435324776, 50.6628234320387, 1.85820780082779, 0, 0, 0, 0, 52.5210521342567, 0, 0, 0, 0, 0, 0, 52.5210312328665, 0, 0, 0, 0, 0, 0, 0.0000209013901936539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2608.598241135, 0, 0, 0, 0, 0, 0
598, 2485.77818206584, 618.973369805224, 3272.93423804147, 3455.57490788612, 2439.86359755939, 1342.83217271268, 3193.92995436141, 3645.45724967529, 149.883554091027, 0, 156.55476198281, 0, 45.9284271575523, 91.6754808366604, 79.0598971696152, 158.371745411888, 45.9284271575523, 91.6754808366604, 0, 0, 79.0598971696152, 0, 45.9284086098291, 0.0000185477232772703, 42.8167802387704, 1.48174715167955, 44.2985273904511, 1.62988121937792, 0, 0, 0, 0, 45.9284271575523, 0, 0, 0, 0, 0, 0, 45.9284086098291, 0, 0, 0, 0, 0, 0, 0.0000185477232772703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2439.86359755939, 0, 0, 0, 0, 0, 0
599, 2180.04894590585, 437.383664223131, 3272.93423804147, 3455.57490788612, 2144.31154541707, 1180.42807383234, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 35.7504375560453, 71.2002641683123, 79.0598971696152, 158.371745411888, 35.7504375560453, 71.2002641683123, 0, 0, 79.0598971696152, 0, 35.7504225280124, 0.0000150280328682784, 33.3455116969484, 1.13374102549553, 34.4792527224438, 1.27116980556867, 0, 0, 0, 0, 35.7504375560453, 0, 0, 0, 0, 0, 0, 35.7504225280124, 0, 0, 0, 0, 0, 0, 0.0000150280328682784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2144.31154541707, 0, 0, 0, 0, 0, 0
600, 1888.10185486076, 273.938865806535, 3272.93423804147, 3455.57490788612, 1860.32025621919, 1023.88992411911, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 27.8164797108904, 55.2459659875698, 79.0598971696152, 158.371745411888, 27.8164797108904, 55.2459659875698, 0, 0, 79.0598971696152, 0, 27.8164672690461, 0.0000124418443471284, 26.005819311652, 0.831217418065768, 26.8370367297168, 0.979430539329292, 0, 0, 0, 0, 27.8164797108904, 0, 0, 0, 0, 0, 0, 27.8164672690461, 0, 0, 0, 0, 0, 0, 0.0000124418443471284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1860.32025621919, 0, 0, 0, 0, 0, 0
601, 1691.85754210964, 153.575513170297, 3272.93423804147, 3455.57490788612, 1668.72235896168, 918.620700259655, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 23.1234435804003, 45.8130243951657, 79.0598971696152, 158.371745411888, 23.1234435804003, 45.8130243951657, 0, 0, 79.0598971696152, 0, 23.1234325175217, 0.0000110628785949731, 21.665744942067, 0.660684311208801, 22.3264292532763, 0.797003264245385, 0, 0, 0, 0, 23.1234435804003, 0, 0, 0, 0, 0, 0, 23.1234325175217, 0, 0, 0, 0, 0, 0, 0.0000110628785949731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1668.72235896168, 0, 0, 0, 0, 0, 0
602, 1590.10148693813, 91.5580875673127, 3272.93423804147, 3455.57490788612, 1569.12928176156, 863.867803976622, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 20.9664491654752, 41.4787734681112, 79.0598971696152, 158.371745411888, 20.9664491654752, 41.4787734681112, 0, 0, 79.0598971696152, 0, 20.9664386909961, 0.0000104744790546351, 19.6754017868947, 0.580197899647911, 20.255599686543, 0.71083900445317, 0, 0, 0, 0, 20.9664491654752, 0, 0, 0, 0, 0, 0, 20.9664386909961, 0, 0, 0, 0, 0, 0, 0.0000104744790546351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1569.12928176156, 0, 0, 0, 0, 0, 0
603, 1541.50276736298, 62.0209173189997, 3272.93423804147, 3455.57490788612, 1521.43042765875, 837.679871826158, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 20.0029273535198, 39.5431641770933, 79.0598971696152, 158.371745411888, 20.0029273535198, 39.5431641770933, 0, 0, 79.0598971696152, 0, 20.0029171342532, 0.0000102192665328368, 18.7873566180668, 0.543830730491142, 19.3311873485576, 0.671729785695635, 0, 0, 0, 0, 20.0029273535198, 0, 0, 0, 0, 0, 0, 20.0029171342532, 0, 0, 0, 0, 0, 0, 0.0000102192665328368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1521.43042765875, 0, 0, 0, 0, 0, 0
604, 1543.16420756685, 63.042013399551, 3272.93423804147, 3455.57490788612, 1523.13171818491, 838.573268654584, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 20.034844882705, 39.607145109477, 79.0598971696152, 158.371745411888, 20.034844882705, 39.607145109477, 0, 0, 79.0598971696152, 0, 20.0348346635084, 0.0000102191965967285, 18.8169065049271, 0.544904419551107, 19.3618109244781, 0.673023739030292, 0, 0, 0, 0, 20.034844882705, 0, 0, 0, 0, 0, 0, 20.0348346635084, 0, 0, 0, 0, 0, 0, 0.0000102191965967285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1523.13171818491, 0, 0, 0, 0, 0, 0
605, 1595.70546655612, 94.9790579797378, 3272.93423804147, 3455.57490788612, 1574.70104856842, 866.88237789626, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 21.0799536719469, 41.7066526148459, 79.0598971696152, 158.371745411888, 21.0799536719469, 41.7066526148459, 0, 0, 79.0598971696152, 0, 21.0799431705824, 0.000010501364584277, 19.7802414680786, 0.584295695029965, 20.3645371631091, 0.715406007473318, 0, 0, 0, 0, 21.0799536719469, 0, 0, 0, 0, 0, 0, 21.0799431705824, 0, 0, 0, 0, 0, 0, 0.000010501364584277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1574.70104856842, 0, 0, 0, 0, 0, 0
606, 1761.96543044983, 196.461975606101, 3272.93423804147, 3455.57490788612, 1737.25649694908, 956.275781143947, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 24.7191269361509, 49.0199042145693, 79.0598971696152, 158.371745411888, 24.7191269361509, 49.0199042145693, 0, 0, 79.0598971696152, 0, 24.7191154174058, 0.0000115187450893552, 23.1401907294298, 0.719225867752266, 23.859416597183, 0.859698820222846, 0, 0, 0, 0, 24.7191269361509, 0, 0, 0, 0, 0, 0, 24.7191154174058, 0, 0, 0, 0, 0, 0, 0.0000115187450893552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1737.25649694908, 0, 0, 0, 0, 0, 0
607, 2141.41548901949, 427.456371122243, 3272.93423804147, 3455.57490788612, 2106.47343238234, 1159.1696535829, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 34.9288871620407, 69.5451713984489, 79.0598971696152, 158.371745411888, 34.9288871620407, 69.5451713984489, 0, 0, 79.0598971696152, 0, 34.9288724476064, 0.0000147144342977583, 32.5958620565292, 1.08959455652549, 33.6854566130535, 1.24341583455292, 0, 0, 0, 0, 34.9288871620407, 0, 0, 0, 0, 0, 0, 34.9288724476064, 0, 0, 0, 0, 0, 0, 0.0000147144342977583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2106.47343238234, 0, 0, 0, 0, 0, 0
608, 2460.29403641204, 617.363841456911, 3272.93423804147, 3455.57490788612, 2414.71453325434, 1328.54323090268, 3193.92995436141, 3645.45724967529, 138.420548564072, 0, 143.955349879333, 0, 45.5465001612755, 90.924848437951, 79.0598971696152, 158.371745411888, 45.5465001612755, 90.924848437951, 0, 0, 79.0598971696152, 0, 45.5464817886755, 0.0000183726000048416, 42.4657453029784, 1.46012631948187, 43.9258716224605, 1.62061016621503, 0, 0, 0, 0, 45.5465001612755, 0, 0, 0, 0, 0, 0, 45.5464817886755, 0, 0, 0, 0, 0, 0, 0.0000183726000048416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2414.71453325434, 0, 0, 0, 0, 0, 0
609, 2473.81436307575, 625.903140439068, 3272.93423804147, 3455.57490788612, 2427.81185144134, 1335.69123973557, 3193.92995436141, 3645.45724967529, 153.058028506013, 0, 160.118531200319, 0, 46.0373222856083, 91.912456296432, 79.0598971696152, 158.371745411888, 46.0373222856083, 91.912456296432, 0, 0, 79.0598971696152, 0, 46.0373037435226, 0.0000185420857064323, 42.9223916596581, 1.47675094990918, 44.3991426095681, 1.63816113395449, 0, 0, 0, 0, 46.0373222856083, 0, 0, 0, 0, 0, 0, 46.0373037435226, 0, 0, 0, 0, 0, 0, 0.0000185420857064323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2427.81185144134, 0, 0, 0, 0, 0, 0
610, 2524.50606612046, 657.956642750983, 3272.93423804147, 3455.57490788612, 2476.58497409916, 1362.49496451958, 3193.92995436141, 3645.45724967529, 208.02090543279, 0, 222.39790586028, 0, 47.9102544756663, 95.6822984983358, 79.0598971696152, 158.371745411888, 47.9102544756663, 95.6822984983358, 0, 0, 79.0598971696152, 0, 47.9102352920626, 0.0000191836036158498, 44.6643822094387, 1.54098720183988, 46.205369411279, 1.70486588078359, 0, 0, 0, 0, 47.9102544756663, 0, 0, 0, 0, 0, 0, 47.9102352920626, 0, 0, 0, 0, 0, 0, 0.0000191836036158498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2476.58497409916, 0, 0, 0, 0, 0, 0
611, 2579.08105322716, 692.544972154507, 3272.93423804147, 3455.57490788612, 2529.10898919893, 1391.30844695489, 3193.92995436141, 3645.45724967529, 267.138362051701, 0, 292.231306339747, 0, 49.9809647248389, 99.850428052928, 79.0598971696152, 158.371745411888, 49.9809647248389, 99.850428052928, 0, 0, 79.0598971696152, 0, 49.9809448276173, 0.000019897221581724, 46.5906927863178, 1.61172868749515, 48.2024214738135, 1.77852335380375, 0, 0, 0, 0, 49.9809647248389, 0, 0, 0, 0, 0, 0, 49.9809448276173, 0, 0, 0, 0, 0, 0, 0.000019897221581724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2529.10898919893, 0, 0, 0, 0, 0, 0
612, 2583.52420991766, 695.364463038734, 3272.93423804147, 3455.57490788612, 2533.38430349295, 1393.65306791009, 3193.92995436141, 3645.45724967529, 271.946438250726, 0, 298.040951292929, 0, 50.1520316874765, 100.194789738843, 79.0598971696152, 158.371745411888, 50.1520316874765, 100.194789738843, 0, 0, 79.0598971696152, 0, 50.1520117282384, 0.0000199592381347603, 46.7498381402017, 1.61757519238886, 48.3674133325904, 1.78459839564794, 0, 0, 0, 0, 50.1520316874765, 0, 0, 0, 0, 0, 0, 50.1520117282384, 0, 0, 0, 0, 0, 0, 0.0000199592381347603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2533.38430349295, 0, 0, 0, 0, 0, 0
613, 2580.82644765446, 693.652475181875, 3272.93423804147, 3455.57490788612, 2530.77079783204, 1392.23087735711, 3193.92995436141, 3645.45724967529, 269.03805127867, 0, 294.522476516064, 0, 50.0483021177497, 99.9860627307454, 79.0598971696152, 158.371745411888, 50.0483021177497, 99.9860627307454, 0, 0, 79.0598971696152, 0, 50.0482821974925, 0.0000199202571832429, 46.6532437029234, 1.61411468396176, 48.2673583868856, 1.78092381060689, 0, 0, 0, 0, 50.0483021177497, 0, 0, 0, 0, 0, 0, 50.0482821974925, 0, 0, 0, 0, 0, 0, 0.0000199202571832429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2530.77079783204, 0, 0, 0, 0, 0, 0
614, 2606.34842934274, 706.513843764788, 3272.93423804147, 3455.57490788612, 2555.29972490209, 1405.719345646, 3193.92995436141, 3645.45724967529, 297.325439504681, 0, 329.037699978029, 0, 51.0261822878377, 101.952850890844, 79.0598971696152, 158.371745411888, 51.0261822878377, 101.952850890844, 0, 0, 79.0598971696152, 0, 51.0261619776456, 0.0000203101921424864, 47.5551326583705, 1.65919845716402, 49.2143311155328, 1.81183086211279, 0, 0, 0, 0, 51.0261822878377, 0, 0, 0, 0, 0, 0, 51.0261619776456, 0, 0, 0, 0, 0, 0, 0.0000203101921424864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2555.29972490209, 0, 0, 0, 0, 0, 0
615, 2608.29847369866, 707.752470345731, 3272.93423804147, 3455.57490788612, 2557.20263085385, 1406.74540920271, 3193.92995436141, 3645.45724967529, 299.365802588325, 0, 331.555366488188, 0, 51.1013961690147, 102.103802709546, 79.0598971696152, 158.371745411888, 51.1013961690147, 102.103802709546, 0, 0, 79.0598971696152, 0, 51.1013758257283, 0.0000203432863822684, 47.6256033620158, 1.66131055917249, 49.286913921188, 1.81446190454021, 0, 0, 0, 0, 51.1013961690147, 0, 0, 0, 0, 0, 0, 51.1013758257283, 0, 0, 0, 0, 0, 0, 0.0000203432863822684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2557.20263085385, 0, 0, 0, 0, 0, 0
616, 2641.32762793407, 728.754388704979, 3272.93423804147, 3455.57490788612, 2589.02549361339, 1424.15326471981, 3193.92995436141, 3645.45724967529, 335.010811513966, 0, 376.07648934897, 0, 52.398196791575, 104.714110659692, 79.0598971696152, 158.371745411888, 52.398196791575, 104.714110659692, 0, 0, 79.0598971696152, 0, 52.3981760010212, 0.0000207905537658087, 48.8326068009699, 1.70531886791191, 50.5379256688802, 1.86025033214101, 0, 0, 0, 0, 52.398196791575, 0, 0, 0, 0, 0, 0, 52.3981760010212, 0, 0, 0, 0, 0, 0, 0.0000207905537658087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2589.02549361339, 0, 0, 0, 0, 0, 0
617, 2760.66894000226, 790.14524734475, 3272.93423804147, 3455.57490788612, 2704.15539989611, 1487.93940181505, 3193.92995436141, 3645.45724967529, 446.022392833942, 0, 521.079066491605, 0, 56.5266413288194, 113.01495255158, 79.0598971696152, 158.371745411888, 56.5266413288194, 113.01495255158, 0, 0, 79.0598971696152, 0, 56.5266190613583, 0.0000222674610467566, 52.7094109243277, 1.81705220873821, 54.5264631330661, 2.00015592829227, 0, 0, 0, 0, 56.5266413288194, 0, 0, 0, 0, 0, 0, 56.5266190613583, 0, 0, 0, 0, 0, 0, 0.0000222674610467566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2704.15539989611, 0, 0, 0, 0, 0, 0
618, 3011.2915919579, 951.086674059443, 3272.93423804147, 3455.57490788612, 2943.90712495737, 1619.47849441478, 3193.92995436141, 3645.45724967529, 715.038346790475, 0, 916.7135585608, 0, 67.4401138029353, 134.991805325337, 79.0598971696152, 158.371745411888, 67.4401138029353, 134.991805325337, 0, 0, 79.0598971696152, 0, 67.4400876339536, 0.000026168981666162, 62.8773209976845, 2.18324085271897, 65.0605618504048, 2.37952578354881, 0, 0, 0, 0, 67.4401138029353, 0, 0, 0, 0, 0, 0, 67.4400876339536, 0, 0, 0, 0, 0, 0, 0.000026168981666162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2943.90712495737, 0, 0, 0, 0, 0, 0
619, 3161.81761764665, 1033.48314845008, 3272.93423804147, 3455.57490788612, 3088.24400009857, 1699.34593394044, 3193.92995436141, 3645.45724967529, 859.768033576799, 0, 1153.39543055191, 0, 73.5907839217865, 147.361345357998, 79.0598971696152, 158.371745411888, 73.5907839217865, 147.361345357998, 0, 0, 79.0598971696152, 0, 73.5907555073855, 0.0000284144010722617, 68.6040564426068, 2.40263176533712, 71.0066882079408, 2.58406729944463, 0, 0, 0, 0, 73.5907839217865, 0, 0, 0, 0, 0, 0, 73.5907555073855, 0, 0, 0, 0, 0, 0, 0.0000284144010722617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3088.24400009857, 0, 0, 0, 0, 0, 0
620, 3072.38817389515, 975.570596880108, 3272.93423804147, 3455.57490788612, 3003.02953434849, 1652.60305921807, 3193.92995436141, 3645.45724967529, 763.91619456108, 0, 993.758171886413, 0, 69.3696400509974, 138.856739049415, 79.0598971696152, 158.371745411888, 69.3696400509974, 138.856739049415, 0, 0, 79.0598971696152, 0, 69.3696131692808, 0.0000268817166196651, 64.6710577330106, 2.25900339118287, 66.9300611241951, 2.43955204508567, 0, 0, 0, 0, 69.3696400509974, 0, 0, 0, 0, 0, 0, 69.3696131692808, 0, 0, 0, 0, 0, 0, 0.0000268817166196651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3003.02953434849, 0, 0, 0, 0, 0, 0
621, 2933.21508414919, 892.662081813507, 3272.93423804147, 3455.57490788612, 2870.109369652, 1579.56382596307, 3193.92995436141, 3645.45724967529, 616.084904221008, 0, 763.112522301478, 0, 63.1471434471293, 126.322021098998, 79.0598971696152, 158.371745411888, 63.1471434471293, 126.322021098998, 0, 0, 79.0598971696152, 0, 63.1471189112633, 0.0000245358660554805, 58.8432682272575, 2.06849833819088, 60.911766565446, 2.23535234581726, 0, 0, 0, 0, 63.1471434471293, 0, 0, 0, 0, 0, 0, 63.1471189112633, 0, 0, 0, 0, 0, 0, 0.0000245358660554805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2870.109369652, 0, 0, 0, 0, 0, 0
622, 2708.64580215874, 752.443793212132, 3272.93423804147, 3455.57490788612, 2654.87982853809, 1461.39200742911, 3193.92995436141, 3645.45724967529, 373.758828896676, 0, 424.981931433489, 0, 53.7904610263737, 107.486024011435, 79.0598971696152, 158.371745411888, 53.7904610263737, 107.486024011435, 0, 0, 79.0598971696152, 0, 53.7904398377174, 0.000021188656333861, 50.1400856797434, 1.73843615264427, 51.8785218323875, 1.91191800532996, 0, 0, 0, 0, 53.7904610263737, 0, 0, 0, 0, 0, 0, 53.7904398377174, 0, 0, 0, 0, 0, 0, 0.000021188656333861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2654.87982853809, 0, 0, 0, 0, 0, 0
623, 2339.13456079544, 540.206630361516, 3272.93423804147, 3455.57490788612, 2298.29317317449, 1264.97057973101, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 40.8318686704152, 81.4044969527474, 79.0598971696152, 158.371745411888, 40.8318686704152, 81.4044969527474, 0, 0, 79.0598971696152, 0, 40.8318520148233, 0.0000166555918451594, 38.0801356856717, 1.29265157895003, 39.3727872646217, 1.45906475020166, 0, 0, 0, 0, 40.8318686704152, 0, 0, 0, 0, 0, 0, 40.8318520148233, 0, 0, 0, 0, 0, 0, 0.0000166555918451594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2298.29317317449, 0, 0, 0, 0, 0, 0
624, 2011.43875836735, 336.052893646379, 3272.93423804147, 3455.57490788612, 1980.56617708753, 1090.4200346755, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 30.837050748787, 61.3032791098688, 79.0598971696152, 158.371745411888, 30.837050748787, 61.3032791098688, 0, 0, 79.0598971696152, 0, 30.837037313983, 0.0000134348039951834, 28.8048999656312, 0.942699929463616, 29.7475998950939, 1.08943741888909, 0, 0, 0, 0, 30.837050748787, 0, 0, 0, 0, 0, 0, 30.837037313983, 0, 0, 0, 0, 0, 0, 0.0000134348039951834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1980.56617708753, 0, 0, 0, 0, 0, 0
625, 1787.58340308913, 215.541782752761, 3272.93423804147, 3455.57490788612, 1762.25818678214, 970.018321428155, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 25.3153227907099, 50.2176283657271, 79.0598971696152, 158.371745411888, 25.3153227907099, 50.2176283657271, 0, 0, 79.0598971696152, 0, 25.3153111406916, 0.000011650018287239, 23.6694097163123, 0.760446030183893, 24.4298557464983, 0.885455394193359, 0, 0, 0, 0, 25.3153227907099, 0, 0, 0, 0, 0, 0, 25.3153111406916, 0, 0, 0, 0, 0, 0, 0.000011650018287239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1762.25818678214, 0, 0, 0, 0, 0, 0
